Date,Time,Vrms,Irms,Temp
15/09/2025,09:59:40 a. m.,224.29,106.34,0.65
15/09/2025,09:59:21 a. m.,224.3,105.98,0.65
15/09/2025,09:58:59 a. m.,223.96,106.04,0.65
15/09/2025,09:58:39 a. m.,223.19,105.42,0.65
15/09/2025,09:58:07 a. m.,223.4,105.6,0.65
15/09/2025,09:57:44 a. m.,223.09,105.03,0.65
15/09/2025,09:57:25 a. m.,222.2,104.04,0.65
15/09/2025,09:56:54 a. m.,223.95,106.06,0.65
15/09/2025,09:56:31 a. m.,224.27,106.44,0.65
15/09/2025,09:56:06 a. m.,223.53,105.08,0.65
15/09/2025,09:55:43 a. m.,222.12,105.68,0.65
15/09/2025,09:55:21 a. m.,223.28,106.08,0.65
15/09/2025,09:54:41 a. m.,222.52,105.78,0.65
15/09/2025,09:53:48 a. m.,223.82,106.57,0.65
15/09/2025,09:53:27 a. m.,223.17,107.11,0.65
15/09/2025,09:52:58 a. m.,222.93,106.18,0.65
15/09/2025,09:51:57 a. m.,222.9,105.86,0.65
15/09/2025,09:51:38 a. m.,223.73,106.8,0.65
15/09/2025,09:51:14 a. m.,224.28,106.95,0.65
15/09/2025,09:50:48 a. m.,224.28,106.26,0.65
15/09/2025,09:50:29 a. m.,222.64,106.06,0.65
15/09/2025,09:50:08 a. m.,222.52,105.48,0.65
15/09/2025,09:49:49 a. m.,225.23,106.09,0.65
15/09/2025,09:49:21 a. m.,223.69,106.26,0.65
15/09/2025,09:49:01 a. m.,224.48,106.99,0.65
15/09/2025,09:48:28 a. m.,224.13,106.93,0.65
15/09/2025,09:47:28 a. m.,224.04,106.4,0.65
15/09/2025,09:46:29 a. m.,223.32,106.97,0.65
15/09/2025,09:45:33 a. m.,224.85,107.62,0.65
15/09/2025,09:44:58 a. m.,223.06,107.6,0.65
15/09/2025,09:44:39 a. m.,223.08,106.57,0.65
15/09/2025,09:44:13 a. m.,224.05,107.8,0.65
15/09/2025,09:43:39 a. m.,222.89,107.31,0.65
15/09/2025,09:43:05 a. m.,223.82,108.47,0.65
15/09/2025,09:42:44 a. m.,222.88,106.83,0.65
15/09/2025,09:42:06 a. m.,222.48,105.46,0.65
15/09/2025,09:41:45 a. m.,223.56,108.39,0.65
15/09/2025,09:41:06 a. m.,223.39,108.56,0.65
15/09/2025,09:40:11 a. m.,223.1,108.16,0.65
15/09/2025,09:39:33 a. m.,224.42,109.96,0.64
15/09/2025,09:38:54 a. m.,222.32,109.04,0.65
15/09/2025,09:38:23 a. m.,223.59,109.56,0.64
15/09/2025,09:37:21 a. m.,224.45,109.42,0.64
15/09/2025,09:36:33 a. m.,223.76,109.06,0.64
15/09/2025,09:35:40 a. m.,224.69,110.46,0.64
15/09/2025,09:35:09 a. m.,223.13,109.65,0.64
15/09/2025,09:33:44 a. m.,222.49,110.31,0.64
15/09/2025,09:32:55 a. m.,224.47,110.21,0.64
15/09/2025,09:32:18 a. m.,223.37,30.31,0.7
15/09/2025,09:30:06 a. m.,224.22,30.96,0.7
15/09/2025,09:29:12 a. m.,223.38,30.64,0.7
15/09/2025,09:28:48 a. m.,221.87,30.38,0.7
15/09/2025,09:28:29 a. m.,223.73,30.59,0.7
15/09/2025,09:28:06 a. m.,223.96,30.32,0.7
15/09/2025,09:27:47 a. m.,223.22,29.95,0.7
15/09/2025,09:27:28 a. m.,223.15,23.15,0.7
15/09/2025,09:27:08 a. m.,222.96,22.41,0.7
15/09/2025,09:26:50 a. m.,223.11,22.83,0.7
15/09/2025,09:25:57 a. m.,224.3,22.82,0.7
15/09/2025,09:25:04 a. m.,225.7,25.1,0.7
15/09/2025,09:24:14 a. m.,226.68,24.74,0.7
15/09/2025,09:23:50 a. m.,224.91,24.92,0.7
15/09/2025,09:22:55 a. m.,223.79,24.81,0.7
15/09/2025,09:22:11 a. m.,224.53,24.82,0.7
15/09/2025,09:21:44 a. m.,225.47,24.55,0.7
15/09/2025,09:21:23 a. m.,225.59,23.75,0.7
15/09/2025,09:20:56 a. m.,224.53,23.84,0.7
15/09/2025,09:20:22 a. m.,224.45,23.57,0.7
15/09/2025,09:19:28 a. m.,224.62,30.02,0.7
15/09/2025,09:18:53 a. m.,225.16,24.45,0.7
15/09/2025,09:18:34 a. m.,224.4,23.51,0.7
15/09/2025,09:17:39 a. m.,224.59,30.48,0.7
15/09/2025,09:17:18 a. m.,223.4,30.89,0.7
15/09/2025,09:16:53 a. m.,224.25,30.94,0.7
15/09/2025,09:16:31 a. m.,222.85,30.42,0.7
15/09/2025,09:16:12 a. m.,223.63,30.77,0.7
15/09/2025,09:15:13 a. m.,222.48,30.3,0.7
15/09/2025,09:14:21 a. m.,224.1,24.27,0.7
15/09/2025,09:13:22 a. m.,224.91,24.22,0.7
15/09/2025,09:12:17 a. m.,223.71,23.22,0.7
15/09/2025,09:11:58 a. m.,223.95,24.15,0.7
15/09/2025,09:11:37 a. m.,223.43,23.36,0.7
15/09/2025,09:10:55 a. m.,224.13,23.77,0.7
15/09/2025,09:09:53 a. m.,224.47,26.49,0.7
15/09/2025,09:09:28 a. m.,220.59,342.02,0.54
15/09/2025,09:09:03 a. m.,221.26,342.2,0.54
15/09/2025,09:08:40 a. m.,221.97,342.49,0.54
15/09/2025,09:08:19 a. m.,227.77,27.33,0.7
15/09/2025,09:08:00 a. m.,225.8,26.42,0.7
15/09/2025,09:07:08 a. m.,226.16,27.51,0.7
15/09/2025,09:05:52 a. m.,226.61,27.44,0.7
15/09/2025,09:05:18 a. m.,223.08,28.11,0.7
15/09/2025,09:04:26 a. m.,222.54,27.8,0.7
15/09/2025,09:03:33 a. m.,224.09,28.82,0.7
15/09/2025,09:02:37 a. m.,224.61,107.22,0.65
15/09/2025,09:01:43 a. m.,223.45,106.18,0.65
15/09/2025,09:01:08 a. m.,223.83,107.16,0.65
15/09/2025,08:59:55 a. m.,222.76,106.34,0.65
15/09/2025,08:59:26 a. m.,224.47,107.6,0.65
15/09/2025,08:59:00 a. m.,223.7,108.1,0.65
15/09/2025,08:58:40 a. m.,224.2,107.02,0.65
15/09/2025,08:58:19 a. m.,223.85,108.22,0.64
15/09/2025,08:57:49 a. m.,225.88,108.86,0.65
15/09/2025,08:57:31 a. m.,224.84,107.87,0.65
15/09/2025,08:57:12 a. m.,225.56,108.69,0.65
15/09/2025,08:56:53 a. m.,223.33,108.26,0.65
15/09/2025,08:56:33 a. m.,225.12,107.82,0.65
15/09/2025,08:56:15 a. m.,224.67,108.48,0.65
15/09/2025,08:55:56 a. m.,223.73,108.53,0.65
15/09/2025,08:55:37 a. m.,224.68,109.34,0.64
15/09/2025,08:55:18 a. m.,223.94,108.2,0.65
15/09/2025,08:54:58 a. m.,225.14,109.46,0.64
15/09/2025,08:54:35 a. m.,225.31,108.81,0.65
15/09/2025,08:54:16 a. m.,223.57,108.6,0.65
15/09/2025,08:53:53 a. m.,225.07,108.76,0.65
15/09/2025,08:53:17 a. m.,225.71,109.87,0.64
15/09/2025,08:52:56 a. m.,225.56,110.64,0.64
15/09/2025,08:52:35 a. m.,224.75,108.75,0.64
15/09/2025,08:51:43 a. m.,224.65,109.39,0.64
15/09/2025,08:51:14 a. m.,223.62,109.83,0.64
15/09/2025,08:50:55 a. m.,225.74,109.2,0.64
15/09/2025,08:50:35 a. m.,224.55,110.66,0.64
15/09/2025,08:50:15 a. m.,224.55,109.58,0.64
15/09/2025,08:49:56 a. m.,224.46,111.02,0.64
15/09/2025,08:49:36 a. m.,224.08,110.06,0.64
15/09/2025,08:49:17 a. m.,225.5,110.85,0.64
15/09/2025,08:48:58 a. m.,223.96,108.72,0.64
15/09/2025,08:48:02 a. m.,225.56,112.04,0.64
15/09/2025,08:47:36 a. m.,224.27,111.44,0.64
15/09/2025,08:46:41 a. m.,224.81,111.62,0.64
15/09/2025,08:46:13 a. m.,225.76,112.17,0.64
15/09/2025,08:45:52 a. m.,224.28,111.92,0.64
15/09/2025,08:45:33 a. m.,222.94,111.09,0.64
15/09/2025,08:45:15 a. m.,223.6,109.92,0.64
15/09/2025,08:44:56 a. m.,224.64,111.81,0.64
15/09/2025,08:44:38 a. m.,223.58,110.54,0.64
15/09/2025,08:44:19 a. m.,224.32,111.62,0.64
15/09/2025,08:44:01 a. m.,224.39,111.07,0.64
15/09/2025,08:43:23 a. m.,223.36,111.37,0.64
15/09/2025,08:42:22 a. m.,223.99,29.79,0.7
15/09/2025,08:41:44 a. m.,224.5,28.94,0.7
15/09/2025,08:40:48 a. m.,225.73,30.24,0.7
15/09/2025,08:40:14 a. m.,225.17,29.9,0.7
15/09/2025,08:39:55 a. m.,223.36,29.11,0.7
15/09/2025,08:39:37 a. m.,223.68,28.87,0.7
15/09/2025,08:39:16 a. m.,224.32,29.56,0.7
15/09/2025,08:38:58 a. m.,225.35,29.28,0.7
15/09/2025,08:38:31 a. m.,224.91,29.35,0.7
15/09/2025,08:38:03 a. m.,224.72,29.15,0.7
15/09/2025,08:37:33 a. m.,224.04,27.85,0.7
15/09/2025,08:36:49 a. m.,224.69,29.93,0.7
15/09/2025,08:36:28 a. m.,224.21,30.13,0.7
15/09/2025,08:36:08 a. m.,224.87,29.72,0.7
15/09/2025,08:35:50 a. m.,224.77,29.14,0.7
15/09/2025,08:35:31 a. m.,223.79,29.28,0.7
15/09/2025,08:35:13 a. m.,223.78,29.31,0.7
15/09/2025,08:34:52 a. m.,223.47,28.99,0.7
15/09/2025,08:27:40 a. m.,224.31,29.89,0.7
15/09/2025,08:27:15 a. m.,223.92,28.47,0.7
15/09/2025,08:26:55 a. m.,223.27,28.81,0.7
15/09/2025,08:26:35 a. m.,224.52,28.95,0.7
15/09/2025,08:26:15 a. m.,225.4,36.73,0.7
15/09/2025,08:25:37 a. m.,225.1,29.76,0.7
15/09/2025,08:25:10 a. m.,224.94,29.13,0.7
15/09/2025,08:24:19 a. m.,224.61,29.06,0.7
15/09/2025,08:24:00 a. m.,223.42,29.32,0.7
15/09/2025,08:23:40 a. m.,224.27,29.67,0.7
15/09/2025,08:23:20 a. m.,223.04,29.28,0.7
15/09/2025,08:23:01 a. m.,224.62,30.07,0.7
15/09/2025,08:22:42 a. m.,222.89,28.76,0.7
15/09/2025,08:22:24 a. m.,223.25,27.76,0.7
15/09/2025,08:22:00 a. m.,223.87,29.43,0.7
15/09/2025,08:21:42 a. m.,223.15,28.46,0.7
15/09/2025,08:21:23 a. m.,224.26,29.61,0.7
15/09/2025,08:21:04 a. m.,223.83,28.7,0.7
15/09/2025,08:20:44 a. m.,224.44,28.96,0.7
15/09/2025,08:20:25 a. m.,223.85,28.52,0.7
15/09/2025,08:19:33 a. m.,225.15,30.41,0.7
15/09/2025,08:18:24 a. m.,223.73,28.72,0.7
15/09/2025,08:17:42 a. m.,225.5,29.68,0.7
15/09/2025,08:17:04 a. m.,222.84,28.78,0.7
15/09/2025,08:16:41 a. m.,224.47,29.54,0.7
15/09/2025,08:16:18 a. m.,223.09,29.03,0.7
15/09/2025,08:15:59 a. m.,223.54,28.81,0.7
15/09/2025,08:15:35 a. m.,225.38,30.17,0.7
15/09/2025,08:15:17 a. m.,224.27,29.81,0.7
15/09/2025,08:14:56 a. m.,226.38,31.93,0.7
15/09/2025,08:14:37 a. m.,225.12,29.75,0.7
15/09/2025,08:14:14 a. m.,223.97,29.5,0.7
15/09/2025,08:13:53 a. m.,223.81,30.22,0.7
15/09/2025,08:13:14 a. m.,223.54,29.19,0.7
15/09/2025,08:12:42 a. m.,223.69,29.62,0.7
15/09/2025,08:12:07 a. m.,222.68,28.9,0.7
15/09/2025,08:11:45 a. m.,224.11,29.01,0.7
15/09/2025,08:11:19 a. m.,224.11,29.72,0.7
15/09/2025,08:10:51 a. m.,225.85,29.75,0.7
15/09/2025,08:10:29 a. m.,225.83,29.24,0.7
15/09/2025,08:10:05 a. m.,225.81,29.58,0.7
15/09/2025,08:09:42 a. m.,225.14,29.37,0.7
15/09/2025,08:09:23 a. m.,225.7,29.46,0.7
15/09/2025,08:08:40 a. m.,225.63,29.82,0.7
15/09/2025,08:08:10 a. m.,225.54,29.25,0.7
15/09/2025,08:07:38 a. m.,225.55,29.22,0.7
15/09/2025,08:07:15 a. m.,225.6,28.26,0.7
15/09/2025,08:06:54 a. m.,224.4,28.89,0.7
15/09/2025,08:06:34 a. m.,223.52,29.68,0.7
15/09/2025,08:06:13 a. m.,227.71,29.93,0.7
15/09/2025,08:05:54 a. m.,224.18,30.36,0.7
15/09/2025,08:05:35 a. m.,225.05,30.67,0.7
15/09/2025,08:05:15 a. m.,225.18,30.74,0.7
15/09/2025,08:04:32 a. m.,224.66,29.79,0.7
15/09/2025,08:03:42 a. m.,224.73,30.38,0.7
15/09/2025,08:02:23 a. m.,224.59,30.54,0.7
15/09/2025,08:02:01 a. m.,224.26,30.07,0.7
15/09/2025,08:01:42 a. m.,224.69,30.25,0.7
15/09/2025,08:01:20 a. m.,224.02,29.6,0.7
15/09/2025,08:01:01 a. m.,225.57,30.28,0.7
15/09/2025,08:00:42 a. m.,225.38,30.2,0.7
15/09/2025,08:00:19 a. m.,226.24,30.31,0.7
15/09/2025,07:59:58 a. m.,226.02,30.24,0.7
15/09/2025,07:59:40 a. m.,227.03,29.4,0.7
15/09/2025,07:59:20 a. m.,224.24,29.13,0.7
15/09/2025,07:58:59 a. m.,226.97,30.74,0.7
15/09/2025,07:58:39 a. m.,226.23,29.59,0.7
15/09/2025,07:58:19 a. m.,225.23,29.53,0.7
15/09/2025,07:57:58 a. m.,226.27,107.52,0.65
15/09/2025,07:57:38 a. m.,226.24,108.04,0.65
15/09/2025,07:57:19 a. m.,226.1,108.07,0.65
15/09/2025,07:56:58 a. m.,224.6,106.99,0.65
15/09/2025,07:56:39 a. m.,225.75,108.01,0.65
15/09/2025,07:56:17 a. m.,225.13,106.81,0.65
15/09/2025,07:55:58 a. m.,226.4,108.89,0.64
15/09/2025,07:55:37 a. m.,226.5,108.19,0.65
15/09/2025,07:55:18 a. m.,225.19,107.85,0.65
15/09/2025,07:54:57 a. m.,225.78,108.28,0.65
15/09/2025,07:54:38 a. m.,225.57,107.45,0.64
15/09/2025,07:54:17 a. m.,225.84,108.09,0.65
15/09/2025,07:53:58 a. m.,226.34,107.79,0.65
15/09/2025,07:53:36 a. m.,226.69,109.05,0.64
15/09/2025,07:53:18 a. m.,225.08,107.89,0.65
15/09/2025,07:52:59 a. m.,225.49,107.79,0.65
15/09/2025,07:52:41 a. m.,226.62,108.51,0.65
15/09/2025,07:52:22 a. m.,225.72,108.77,0.65
15/09/2025,07:52:03 a. m.,226.36,107.16,0.65
15/09/2025,07:51:42 a. m.,225.7,107.14,0.65
15/09/2025,07:51:23 a. m.,225.25,108.53,0.64
15/09/2025,07:51:04 a. m.,226.71,107.64,0.65
15/09/2025,07:50:46 a. m.,225.43,107.87,0.65
15/09/2025,07:50:25 a. m.,225.64,108.64,0.64
15/09/2025,07:50:06 a. m.,225.81,107.86,0.65
15/09/2025,07:49:46 a. m.,226.71,109.17,0.64
15/09/2025,07:49:27 a. m.,225.39,109.98,0.64
15/09/2025,07:49:03 a. m.,225.6,113.71,0.64
15/09/2025,07:48:44 a. m.,225.41,112.99,0.64
15/09/2025,07:48:24 a. m.,225.62,112.97,0.64
15/09/2025,07:48:05 a. m.,224.81,116.11,0.64
15/09/2025,07:47:45 a. m.,225.51,113.53,0.64
15/09/2025,07:47:24 a. m.,225.31,112.9,0.64
15/09/2025,07:47:03 a. m.,225.89,114.26,0.64
15/09/2025,07:46:43 a. m.,227.39,114.47,0.64
15/09/2025,07:46:21 a. m.,226.18,113.24,0.64
15/09/2025,07:45:59 a. m.,225.98,114.17,0.64
15/09/2025,07:45:36 a. m.,227.17,114.85,0.64
15/09/2025,07:45:18 a. m.,226.39,110.17,0.64
15/09/2025,07:44:58 a. m.,226.04,111.63,0.64
15/09/2025,07:43:46 a. m.,227.17,111.16,0.64
15/09/2025,07:43:27 a. m.,225.82,110.92,0.64
15/09/2025,07:43:08 a. m.,226.94,110.65,0.64
15/09/2025,07:42:50 a. m.,226.65,118.54,0.64
15/09/2025,07:42:27 a. m.,227.04,123.98,0.64
15/09/2025,07:42:08 a. m.,226.78,123.38,0.64
15/09/2025,07:41:49 a. m.,226.41,122.59,0.64
15/09/2025,07:41:14 a. m.,227.39,123.25,0.64
15/09/2025,07:40:52 a. m.,226.52,124.28,0.64
15/09/2025,07:40:32 a. m.,226.55,123.54,0.64
15/09/2025,07:40:06 a. m.,226.81,122.87,0.64
15/09/2025,07:39:19 a. m.,226.83,124.52,0.64
15/09/2025,07:38:54 a. m.,226.25,123.42,0.64
15/09/2025,07:38:29 a. m.,225.66,123.5,0.64
15/09/2025,07:38:01 a. m.,227.11,125.05,0.64
15/09/2025,07:37:39 a. m.,225.45,122.58,0.64
15/09/2025,07:37:19 a. m.,225.66,123.88,0.64
15/09/2025,07:36:59 a. m.,225.13,124.28,0.64
15/09/2025,07:36:39 a. m.,225.2,124.21,0.64
15/09/2025,07:36:16 a. m.,226.03,125.03,0.64
15/09/2025,07:35:57 a. m.,226.36,124.84,0.64
15/09/2025,07:35:37 a. m.,227.11,125.27,0.64
15/09/2025,07:35:11 a. m.,226.15,124.48,0.64
15/09/2025,07:34:52 a. m.,226.89,125.41,0.64
15/09/2025,07:34:26 a. m.,226.2,126.23,0.64
15/09/2025,07:34:02 a. m.,226.17,125.9,0.64
15/09/2025,07:33:38 a. m.,226.85,125.13,0.64
15/09/2025,07:33:15 a. m.,227,126.66,0.63
15/09/2025,07:32:52 a. m.,226.17,125.45,0.64
15/09/2025,07:32:31 a. m.,226.37,126.56,0.63
15/09/2025,07:32:12 a. m.,225.53,125.08,0.64
15/09/2025,07:31:45 a. m.,226.37,128.04,0.63
15/09/2025,07:31:25 a. m.,225.13,125.75,0.64
15/09/2025,07:31:07 a. m.,225.98,127.48,0.63
15/09/2025,07:30:47 a. m.,225.55,126.73,0.64
15/09/2025,07:30:26 a. m.,225.61,127.48,0.63
15/09/2025,07:30:07 a. m.,225.61,127.48,0.63
15/09/2025,07:29:35 a. m.,226.44,127.99,0.63
15/09/2025,07:29:13 a. m.,225,125.17,0.64
15/09/2025,07:28:54 a. m.,226.3,127.81,0.63
15/09/2025,07:28:29 a. m.,226.24,127.87,0.63
15/09/2025,07:28:07 a. m.,227.91,128.48,0.63
15/09/2025,07:27:48 a. m.,226.95,127.2,0.63
15/09/2025,07:27:29 a. m.,226.62,129.59,0.63
15/09/2025,07:27:09 a. m.,226.78,125.94,0.64
15/09/2025,07:26:49 a. m.,228.02,60.34,0.69
15/09/2025,07:26:29 a. m.,227.53,68.48,0.69
15/09/2025,07:26:07 a. m.,227.06,67.16,0.69
15/09/2025,07:25:43 a. m.,230.12,67.71,0.69
15/09/2025,07:25:24 a. m.,227.8,67.03,0.69
15/09/2025,07:25:05 a. m.,228.37,68.09,0.69
15/09/2025,07:24:33 a. m.,227.01,67.6,0.69
15/09/2025,07:24:14 a. m.,228.44,67.93,0.69
15/09/2025,07:23:55 a. m.,226.25,69.09,0.69
15/09/2025,07:23:35 a. m.,228.36,67.6,0.69
15/09/2025,07:23:16 a. m.,227.91,68.32,0.69
15/09/2025,07:22:57 a. m.,226.3,67.74,0.69
15/09/2025,07:22:38 a. m.,227.38,68.44,0.69
15/09/2025,07:22:20 a. m.,228.16,68.6,0.69
15/09/2025,07:22:01 a. m.,226.78,68.17,0.69
15/09/2025,07:21:43 a. m.,226.92,69.29,0.69
15/09/2025,07:21:24 a. m.,227.2,69.2,0.69
15/09/2025,07:21:06 a. m.,225.87,68.43,0.69
15/09/2025,07:20:47 a. m.,227.14,68.63,0.69
15/09/2025,07:20:27 a. m.,226.74,68.63,0.69
15/09/2025,07:20:02 a. m.,226.39,68.86,0.69
15/09/2025,07:19:43 a. m.,227.11,68.95,0.69
15/09/2025,07:19:24 a. m.,225.92,69.06,0.69
15/09/2025,07:19:06 a. m.,226.2,68.67,0.69
15/09/2025,07:18:47 a. m.,228.07,68.95,0.69
15/09/2025,07:18:27 a. m.,227.69,69.15,0.69
15/09/2025,07:18:09 a. m.,227.25,67.98,0.69
15/09/2025,07:17:50 a. m.,227.63,67.4,0.69
15/09/2025,07:17:31 a. m.,227.77,68.75,0.69
15/09/2025,07:17:06 a. m.,226.93,69.1,0.69
15/09/2025,07:16:48 a. m.,226.79,68.81,0.69
15/09/2025,07:16:28 a. m.,227.38,69.35,0.69
15/09/2025,07:16:09 a. m.,226.77,68.59,0.69
15/09/2025,07:15:50 a. m.,227.77,68.55,0.69
15/09/2025,07:15:31 a. m.,225.88,68.17,0.69
15/09/2025,07:15:09 a. m.,227.7,68.68,0.69
15/09/2025,07:14:50 a. m.,226.35,68.12,0.69
15/09/2025,07:14:28 a. m.,226.38,68.18,0.69
15/09/2025,07:14:09 a. m.,226.15,68.94,0.69
15/09/2025,07:13:48 a. m.,228.05,68.87,0.69
15/09/2025,07:13:27 a. m.,226.94,60.81,0.69
15/09/2025,07:13:08 a. m.,226.31,69.65,0.69
15/09/2025,07:12:49 a. m.,227.28,69.46,0.69
15/09/2025,07:12:28 a. m.,222.62,342.03,0.54
15/09/2025,07:12:05 a. m.,222.27,342.12,0.54
15/09/2025,07:11:46 a. m.,222.43,342.19,0.54
15/09/2025,07:11:26 a. m.,222.93,342.11,0.54
15/09/2025,07:11:06 a. m.,222.45,342.09,0.54
15/09/2025,07:10:47 a. m.,223.47,342.57,0.54
15/09/2025,07:10:28 a. m.,226.64,64.95,0.69
15/09/2025,07:10:09 a. m.,225.9,64.37,0.69
15/09/2025,07:09:50 a. m.,225.24,45.9,0.69
15/09/2025,07:09:28 a. m.,225.64,40.63,0.69
15/09/2025,07:09:08 a. m.,225.79,39.75,0.69
15/09/2025,07:08:48 a. m.,225.2,47.31,0.69
15/09/2025,07:08:29 a. m.,224.91,47.63,0.69
15/09/2025,07:08:09 a. m.,226.49,47.83,0.69
15/09/2025,07:07:51 a. m.,226.6,47.23,0.69
15/09/2025,07:07:32 a. m.,226.83,47.16,0.69
15/09/2025,07:07:13 a. m.,228.5,46.87,0.69
15/09/2025,07:06:53 a. m.,227.39,47.58,0.69
15/09/2025,07:06:34 a. m.,226.75,47.46,0.69
15/09/2025,07:06:15 a. m.,226.96,47.01,0.69
15/09/2025,07:05:56 a. m.,226.32,46.81,0.69
15/09/2025,07:05:37 a. m.,227.68,47.77,0.69
15/09/2025,07:05:17 a. m.,227.07,47.43,0.69
15/09/2025,07:04:58 a. m.,225.79,46.91,0.69
15/09/2025,07:04:39 a. m.,226.68,47.91,0.69
15/09/2025,07:04:21 a. m.,225.69,47.11,0.69
15/09/2025,07:04:02 a. m.,225.85,47.63,0.69
15/09/2025,07:03:44 a. m.,226.81,47.76,0.69
15/09/2025,07:03:25 a. m.,226.5,47.38,0.69
15/09/2025,07:03:06 a. m.,227.04,47.47,0.69
15/09/2025,07:02:47 a. m.,227.01,42.97,0.69
15/09/2025,07:02:28 a. m.,227.03,39.3,0.7
15/09/2025,07:02:06 a. m.,226.48,39.81,0.69
15/09/2025,07:01:48 a. m.,227.79,39.57,0.7
15/09/2025,07:01:29 a. m.,227.01,39.75,0.69
15/09/2025,07:01:10 a. m.,227.14,39.79,0.69
15/09/2025,07:00:51 a. m.,227.77,39.38,0.69
15/09/2025,07:00:32 a. m.,226.67,39.19,0.7
15/09/2025,07:00:09 a. m.,226.5,39.75,0.69
15/09/2025,06:59:50 a. m.,227.12,39.88,0.69
15/09/2025,06:59:30 a. m.,226.13,39.34,0.69
15/09/2025,06:59:11 a. m.,225.85,39.16,0.7
15/09/2025,06:58:52 a. m.,227.18,46.01,0.69
15/09/2025,06:58:33 a. m.,226.54,39.56,0.7
15/09/2025,06:58:14 a. m.,227.55,39.7,0.69
15/09/2025,06:57:56 a. m.,226.12,39.62,0.7
15/09/2025,06:57:37 a. m.,225.52,39.2,0.7
15/09/2025,06:57:19 a. m.,226.7,40.12,0.69
15/09/2025,06:57:00 a. m.,226.89,39.6,0.7
15/09/2025,06:56:41 a. m.,226.06,39.57,0.69
15/09/2025,06:56:22 a. m.,226.23,39.68,0.7
15/09/2025,06:56:04 a. m.,226.43,39.5,0.69
15/09/2025,06:55:44 a. m.,226.04,39.17,0.7
15/09/2025,06:55:25 a. m.,227.02,40.1,0.69
15/09/2025,06:55:06 a. m.,226.33,43.49,0.69
15/09/2025,06:54:45 a. m.,225.94,39.57,0.69
15/09/2025,06:54:23 a. m.,226.15,39.28,0.69
15/09/2025,06:54:03 a. m.,224.89,39.05,0.69
15/09/2025,06:53:43 a. m.,226.12,39.29,0.7
15/09/2025,06:53:20 a. m.,227.23,39.99,0.69
15/09/2025,06:53:00 a. m.,227.21,40.11,0.69
15/09/2025,06:52:38 a. m.,225.29,39.53,0.7
15/09/2025,06:52:19 a. m.,225.58,39.25,0.7
15/09/2025,06:51:59 a. m.,226.81,40.16,0.69
15/09/2025,06:51:40 a. m.,225.53,39.3,0.7
15/09/2025,06:51:21 a. m.,226.1,39.99,0.69
15/09/2025,06:50:57 a. m.,227.3,39.85,0.69
15/09/2025,06:50:36 a. m.,226.98,39.41,0.69
15/09/2025,06:50:16 a. m.,226.27,39.31,0.69
15/09/2025,06:49:55 a. m.,225.64,40.66,0.69
15/09/2025,06:49:36 a. m.,227.39,40.2,0.7
15/09/2025,06:49:18 a. m.,225.36,39.34,0.69
15/09/2025,06:48:59 a. m.,226.8,40.05,0.69
15/09/2025,06:48:39 a. m.,227.49,40.2,0.69
15/09/2025,06:48:20 a. m.,226,39.01,0.7
15/09/2025,06:48:01 a. m.,226.9,39.84,0.69
15/09/2025,06:47:42 a. m.,225.98,38.94,0.7
15/09/2025,06:47:23 a. m.,227.21,39.37,0.7
15/09/2025,06:47:04 a. m.,225.7,41.33,0.69
15/09/2025,06:46:45 a. m.,226.14,39.75,0.7
15/09/2025,06:46:26 a. m.,226.35,40.02,0.69
15/09/2025,06:45:58 a. m.,225.5,39.42,0.7
15/09/2025,06:45:37 a. m.,225.96,39.3,0.69
15/09/2025,06:45:16 a. m.,225.97,40.6,0.69
15/09/2025,06:44:57 a. m.,226.28,39.95,0.69
15/09/2025,06:44:39 a. m.,225.92,40.16,0.69
15/09/2025,06:44:17 a. m.,226.96,40.01,0.69
15/09/2025,06:43:55 a. m.,226.58,41.04,0.69
15/09/2025,06:43:36 a. m.,226.85,38.77,0.7
15/09/2025,06:43:12 a. m.,226.94,39.44,0.69
15/09/2025,06:40:41 a. m.,226.19,112.3,0.64
15/09/2025,06:40:16 a. m.,226.31,111.06,0.64
15/09/2025,06:39:57 a. m.,226.45,112.04,0.64
15/09/2025,06:39:38 a. m.,225.68,111.31,0.64
15/09/2025,06:39:16 a. m.,227.81,112.73,0.64
15/09/2025,06:38:57 a. m.,226.82,111.01,0.64
15/09/2025,06:38:38 a. m.,226.11,111.15,0.64
15/09/2025,06:38:15 a. m.,226.43,111.93,0.64
15/09/2025,06:37:56 a. m.,227.82,112.01,0.64
15/09/2025,06:37:36 a. m.,227.5,111.78,0.64
15/09/2025,06:37:18 a. m.,227.4,112.81,0.64
15/09/2025,06:36:59 a. m.,225.84,110.96,0.64
15/09/2025,06:36:40 a. m.,226.85,111.68,0.64
15/09/2025,06:36:20 a. m.,227.59,112.85,0.64
15/09/2025,06:35:51 a. m.,227.71,111,0.64
15/09/2025,06:35:33 a. m.,227.21,112.94,0.64
15/09/2025,06:35:11 a. m.,226.25,112.04,0.64
15/09/2025,06:34:53 a. m.,226.23,111.8,0.64
15/09/2025,06:34:30 a. m.,227.71,113.27,0.64
15/09/2025,06:34:08 a. m.,227.47,112.14,0.64
15/09/2025,06:33:46 a. m.,227.4,113.25,0.64
15/09/2025,06:33:27 a. m.,226.93,112.5,0.64
15/09/2025,06:33:05 a. m.,226.26,112.27,0.64
